time [ms],altitude [cm],airspeed [x0.01 m/s],angle_of_attack [x0.1 deg],airdata_pressure [hPa],airdata_temperature [degC],rotation [x0.1 rpm],rotation_voltage [0.01 V],elevator_angle,rudder_angle,trim,trim_sign,servo_received,screen_toggle,pitch [x0.1 deg],roll [x0.1 deg],gyro_temperature [x0.01 degC],servo_voltage [x0.01 V],servo_current [x0.01 A],main_voltage [x0.01 V],temperature [x0.01 degC],pressure [x0.01 hPa],humidity [x0.01 p.c.],
00169076,0081,0016,3476,1009,27,0000,404,089,089,01,-,1,0,-037,+025,2566,0768,0036,0783,2907,100564,7825,
00169576,0081,0016,3469,1009,27,0000,404,089,089,01,-,1,0,-034,+024,2552,0770,0033,0783,2906,100565,7827,
00170076,0084,0016,3473,1009,27,0000,404,089,089,01,-,1,0,-038,+018,2557,0770,0023,0783,2907,100566,7823,
00170576,0088,0016,3469,1009,27,0000,404,089,089,01,-,1,0,-042,+023,2557,0765,0031,0783,2906,100568,7821,
00171076,0088,0016,3469,1009,27,0000,404,089,089,01,-,1,0,-028,+012,2552,0770,0031,0783,2905,100566,7824,
00171576,0090,0000,3469,1009,27,0000,404,089,089,01,-,1,0,-037,+009,2557,0771,0023,0783,2905,100566,7827,
00172076,0090,0016,3466,1009,27,0000,404,089,089,01,-,1,0,-038,+020,2561,0770,0020,0783,2904,100567,7823,
00172576,0090,0000,3424,1009,27,0000,404,089,089,01,-,1,0,-044,-028,2547,0765,0022,0783,2902,100564,7820,
00173076,0084,0000,3424,1009,27,0000,404,089,089,01,-,1,0,-037,+012,2557,0771,0019,0783,2903,100566,7819,
00173576,0088,0000,3420,1009,27,0000,406,089,090,01,-,1,0,-042,+012,2557,0768,0023,0783,2905,100565,7818,
00174076,0092,0016,3420,1009,27,0000,404,089,090,01,-,1,0,-038,+016,2557,0765,0020,0783,2905,100565,7815,
00174576,0090,0016,3420,1009,27,0000,404,090,088,01,-,1,0,-037,+017,2547,0771,0024,0783,2907,100565,7809,
00175076,0086,0016,3424,1009,27,0000,404,089,090,01,-,1,0,-040,+009,2538,0771,0026,0783,2907,100566,7805,
00175576,0084,0000,3424,1009,27,0000,404,089,089,01,-,1,0,-030,+006,2561,0772,0014,0783,2907,100567,7805,
00176076,0086,0000,3424,1009,27,0000,404,089,090,01,-,1,0,-043,+000,2552,0771,0019,0783,2907,100566,7805,
00176576,0079,0000,3420,1009,27,0000,404,089,090,01,-,1,0,-042,+016,2547,0771,0021,0783,2908,100568,7801,
00177076,0081,0016,3420,1009,27,0000,404,089,090,01,-,1,0,-024,+004,2543,0772,0014,0783,2909,100567,7800,
00177576,0079,0000,3424,1009,27,0000,404,089,090,01,-,1,0,-035,+007,2557,0771,0017,0783,2908,100568,7799,
00178076,0079,0000,3420,1009,27,0000,404,089,090,01,-,1,0,-019,+074,2557,0771,0017,0783,2908,100567,7800,
00178576,0079,0000,3424,1009,27,0000,404,089,090,01,-,1,0,-043,+011,2561,0771,0028,0783,2910,100569,7802,
00179076,0077,0000,3420,1009,27,0000,404,089,090,01,-,1,0,-037,+005,2561,0770,0029,0783,2911,100565,7804,
00179576,0077,0016,3424,1009,27,0000,404,089,090,01,-,1,0,-043,+011,2561,0771,0025,0783,2911,100568,7807,
00180076,0079,0000,3420,1009,27,0000,404,089,088,01,-,1,0,-029,+000,2571,0767,0025,0783,2912,100567,7810,
00180576,0077,0000,3424,1009,27,0000,404,089,090,01,-,1,0,-038,+003,2557,0770,0030,0783,2913,100568,7813,
00181076,0077,0000,3424,1009,27,0000,404,089,090,01,-,1,0,-037,+004,2561,0771,0020,0783,2914,100567,7814,
00181576,0075,0016,3420,1009,27,0000,404,089,090,01,-,1,0,-040,+005,2557,0770,0017,0783,2915,100567,7814,
00182076,0077,0000,3424,1009,27,0000,404,089,090,01,-,1,0,-024,+008,2566,0770,0020,0782,2916,100568,7813,
00182576,0075,0000,3424,1009,27,0000,404,089,090,01,-,1,0,-042,+003,2571,0771,0021,0783,2916,100568,7811,
00183076,0077,0016,3424,1009,27,0000,404,089,090,01,-,1,0,-039,+030,2561,0771,0021,0783,2914,100566,7804,
00183576,0075,0000,3424,1009,27,0000,404,089,090,01,-,1,0,-035,+003,2557,0771,0019,0783,2915,100569,7804,
00184076,0077,0000,3420,1009,27,0000,404,089,090,01,-,1,0,-036,+001,2557,0765,0025,0783,2916,100569,7803,
00184576,0077,0000,3424,1009,27,0000,404,089,090,01,-,1,0,-035,-004,2552,0771,0019,0783,2918,100568,7803,
00185076,0077,0016,3420,1009,27,0000,404,089,090,01,-,1,0,-036,-004,2557,0771,0020,0783,2918,100567,7802,
00185576,0079,0000,3424,1009,27,0000,404,089,090,01,-,1,0,-039,+005,2571,0764,0020,0783,2918,100567,7800,
00186076,0079,0000,3424,1009,27,0000,404,089,090,01,-,1,0,-030,+002,2561,0771,0019,0783,2917,100570,7800,
00186576,0077,0000,3420,1009,27,0000,404,089,090,01,-,1,0,-037,-001,2566,0772,0015,0783,2918,100566,7801,
00187076,0079,0023,3420,1009,27,0000,404,089,090,01,-,1,0,-044,+010,2561,0772,0015,0783,2918,100568,7800,
00187576,0081,0016,3420,1009,27,0000,404,089,090,01,-,1,0,-037,+003,2571,0771,0016,0782,2919,100567,7800,
00188076,0081,0000,3420,1009,27,0000,404,089,090,01,-,1,0,-034,+003,2566,0771,0020,0783,2919,100567,7800,
00188576,0086,0016,3420,1009,27,0000,404,089,090,01,-,1,0,-038,+011,2571,0771,0020,0783,2920,100569,7799,
00189076,0084,0016,3420,1009,27,0000,404,089,090,01,-,1,0,-035,-003,2561,0771,0023,0783,2921,100568,7797,
00189576,0084,0000,3420,1009,27,0000,404,089,090,01,-,1,0,-027,+003,2575,0771,0019,0783,2921,100568,7797,
00190076,0081,0000,3420,1009,27,0000,404,089,090,01,-,1,0,-032,+000,2566,0771,0018,0783,2921,100570,7794,
00190576,0081,0000,3420,1009,27,0000,404,089,090,01,-,1,0,-026,+012,2571,0772,0018,0783,2920,100568,7792,
00191076,0081,0000,3420,1009,27,0000,404,089,090,01,-,1,0,-028,+007,2566,0771,0018,0783,2922,100568,7791,
00191576,0081,0000,3420,1009,27,0000,404,089,090,01,-,1,0,-029,+005,2575,0766,0016,0783,2923,100568,7789,
00192076,0081,0000,3417,1009,27,0000,404,089,090,01,-,1,0,-034,+005,2561,0771,0018,0783,2923,100567,7785,
00192576,0079,0016,3417,1009,27,0000,404,089,090,01,-,1,0,-034,+007,2571,0772,0015,0783,2922,100569,7776,
00193076,0081,0000,3417,1009,27,0000,404,089,090,01,-,1,0,-046,+007,2566,0760,0023,0783,2921,100566,7772,
00193576,0079,0000,3417,1009,27,0000,404,089,090,01,-,1,0,-034,+001,2561,0772,0013,0783,2922,100566,7768,
00194076,0079,0000,3417,1009,27,0000,404,089,090,01,-,1,0,-036,+020,2557,0771,0012,0783,2923,100569,7766,
00194576,0079,0000,3413,1009,27,0000,404,089,090,01,-,1,0,-035,+010,2566,0771,0026,0783,2924,100570,7762,
00195076,0081,0000,3417,1009,27,0000,404,089,090,01,-,1,0,-041,+016,2561,0771,0026,0783,2922,100569,7764,
00195576,0079,0000,3417,1009,27,0000,404,089,090,01,-,1,0,-027,+012,2561,0771,0028,0782,2923,100568,7767,
00196076,0077,0000,3417,1009,27,0000,404,089,090,01,-,1,0,-038,+012,2566,0771,0021,0783,2923,100568,7765,
00196576,0077,0000,3417,1009,27,0000,404,089,090,01,-,1,0,-035,+016,2566,0771,0025,0783,2923,100567,7765,
00197076,0077,0000,3417,1009,27,0000,404,089,090,01,-,1,0,-041,+010,2557,0771,0021,0782,2925,100568,7763,
00197576,0075,0000,3417,1009,27,0000,404,089,090,01,-,1,0,-044,+012,2557,0771,0018,0783,2926,100569,7758,
00198076,0077,0023,3417,1009,27,0000,404,089,090,01,-,1,0,-031,+010,2566,0771,0019,0783,2926,100569,7753,
00198576,0075,0000,3413,1009,27,0000,404,089,090,01,-,1,0,-034,+014,2561,0770,0015,0783,2923,100570,7750,
00199076,0075,0000,3417,1009,27,0000,404,089,090,01,-,1,0,-044,+018,2575,0770,0021,0782,2925,100568,7750,
00199576,0075,0000,3417,1009,27,0000,404,089,090,01,-,1,0,-034,+017,2571,0771,0015,0783,2926,100568,7748,
00200076,0075,0016,3417,1009,27,0000,404,089,090,01,-,1,0,-034,+019,2557,0771,0017,0783,2925,100568,7743,
00200576,0075,0016,3417,1009,27,0000,404,089,090,01,-,1,0,-027,+034,2557,0765,0024,0783,2925,100568,7737,
00201076,0075,0000,3417,1009,27,0000,404,089,090,01,-,1,0,-037,+007,2571,0771,0023,0783,2924,100568,7732,
00201576,0077,0016,3413,1009,27,0000,404,089,090,01,-,1,0,-031,+013,2566,0771,0020,0783,2924,100569,7729,
00202076,0077,0016,3413,1009,27,0000,404,089,090,01,-,1,0,-043,+017,2557,0766,0021,0783,2923,100566,7728,
00202576,0086,0000,3417,1009,27,0000,404,089,090,01,-,1,0,-036,+014,2561,0771,0015,0783,2922,100566,7724,
00203076,0088,0016,3417,1009,27,0000,404,089,090,01,-,1,0,-035,+021,2566,0771,0017,0782,2924,100569,7723,
00203576,0088,0016,3417,1009,27,0000,404,089,090,01,-,1,0,-049,+025,2561,0772,0016,0783,2926,100566,7724,
00204076,0092,0000,3417,1009,27,0000,404,089,090,01,-,1,0,-042,+020,2566,0771,0021,0783,2926,100570,7721,
00204576,0090,0000,3417,1009,27,0000,404,089,090,01,-,1,0,-024,+025,2571,0772,0010,0782,2927,100571,7720,
00205076,0090,0000,3417,1009,27,0000,404,089,090,01,-,1,0,-036,+016,2575,0771,0019,0783,2929,100569,7720,
00205576,0090,0000,3417,1009,27,0000,404,089,090,01,-,1,0,-032,+024,2566,0771,0018,0783,2930,100570,7721,
00206076,0088,0000,3417,1009,27,0000,404,089,090,01,-,1,0,-039,+020,2561,0771,0019,0783,2930,100570,7722,
00206576,0088,0000,3413,1009,27,0000,404,089,090,01,-,1,0,-036,+025,2561,0770,0015,0782,2929,100572,7717,
00207076,0086,0000,3417,1009,27,0000,404,089,090,01,-,1,0,-033,+021,2561,0771,0014,0783,2930,100570,7711,
00207576,0084,0000,3417,1009,27,0000,404,089,090,01,-,1,0,-041,+031,2566,0772,0013,0783,2931,100570,7707,
00208076,0084,0000,3417,1009,27,0000,404,089,090,01,-,1,0,-035,+027,2566,0766,0013,0782,2932,100570,7701,
00208576,0084,0000,3417,1009,27,0000,404,089,090,01,-,1,0,-034,+028,2566,0771,0015,0782,2932,100570,7700,
00209076,0084,0000,3413,1009,27,0000,404,089,090,01,-,1,0,-032,+025,2571,0771,0012,0783,2933,100571,7700,
00209576,0084,0000,3417,1009,27,0000,404,089,090,01,-,1,0,-038,+023,2566,0771,0014,0783,2932,100572,7703,
00210076,0084,0000,3413,1009,27,0000,404,089,090,01,-,1,0,-033,+025,2571,0771,0017,0783,2928,100570,7702,
00210576,0084,0000,3413,1009,27,0000,404,089,090,01,-,1,0,-039,+024,2571,0768,0015,0782,2927,100570,7706,
00211076,0084,0000,3413,1009,27,0000,404,089,090,01,-,1,0,-038,+022,2566,0771,0010,0783,2927,100568,7704,
00211576,0084,0000,3413,1009,27,0000,404,089,090,01,-,1,0,-033,+029,2561,0771,0020,0783,2926,100570,7702,
00212076,0084,0023,3413,1009,27,0000,404,089,090,01,-,1,0,-027,+026,2566,0771,0019,0783,2926,100572,7698,
00212576,0084,0000,3413,1009,27,0000,404,089,090,01,-,1,0,-037,+024,2557,0771,0014,0783,2926,100570,7693,
00213076,0086,0000,3413,1009,27,0000,404,089,090,01,-,1,0,-039,+025,2561,0771,0015,0782,2925,100568,7695,
00213576,0086,0000,3410,1009,27,0000,404,089,090,01,-,1,0,-036,+023,2566,0771,0015,0783,2928,100569,7695,
00214076,0088,0016,3406,1009,27,0000,404,089,090,01,-,1,0,-038,+027,2557,0772,0015,0783,2929,100569,7691,
00214576,0088,0016,3399,1009,27,0000,404,089,090,01,-,1,0,-037,+024,2557,0771,0019,0783,2926,100568,7688,
00215076,0092,0016,3396,1009,27,0000,404,089,090,01,-,1,0,-035,+026,2557,0772,0010,0783,2924,100570,7690,
00215576,0092,0000,3396,1009,27,0000,404,089,090,01,-,1,0,-039,+028,2561,0762,0021,0783,2921,100570,7688,
00216076,0090,0016,3396,1009,27,0000,404,089,090,01,-,1,0,-032,+027,2561,0771,0024,0782,2922,100568,7689,
00216576,0090,0016,3392,1009,27,0000,404,089,090,01,-,1,0,-036,+025,2561,0771,0015,0783,2921,100568,7689,
00217076,0088,0023,3389,1009,27,0000,404,089,090,01,-,1,0,-033,+028,2557,0772,0016,0782,2923,100566,7687,
00217576,0086,0016,3389,1009,27,0000,404,089,090,01,-,1,0,-038,+028,2561,0771,0014,0782,2923,100567,7680,
00218076,0081,0016,3389,1009,27,0000,404,089,090,01,-,1,0,-033,+034,2557,0770,0017,0783,2921,100566,7677,
00218576,0088,0000,3385,1009,27,0000,404,089,090,01,-,1,0,-030,+030,2547,0772,0014,0782,2919,100567,7674,
00219076,0088,0000,3385,1009,27,0000,404,089,090,01,-,1,0,-034,+028,2547,0772,0018,0782,2917,100566,7673,
00219576,0079,0016,3385,1009,27,0000,404,089,090,01,-,1,0,-037,+038,2557,0765,0020,0783,2919,100569,7676,
00220076,0079,0000,3385,1009,27,0000,404,089,090,01,-,1,0,-031,+030,2552,0772,0011,0782,2921,100569,7677,
00220576,0077,0016,3382,1009,27,0000,404,089,090,01,-,1,0,-033,+038,2557,0771,0016,0782,2920,100568,7674,
00221076,0084,0016,3382,1009,27,0000,404,089,090,01,-,1,0,-036,+023,2552,0771,0018,0782,2920,100568,7677,
00221576,0079,0000,3382,1009,27,0000,404,089,090,01,-,1,0,-029,+031,2552,0771,0016,0782,2921,100566,7678,
00222076,0079,0000,3382,1009,27,0000,404,089,090,01,-,1,0,-036,+035,2547,0771,0019,0782,2920,100567,7675,
00222576,0084,0016,3382,1009,27,0000,404,089,090,01,-,1,0,-034,+026,2547,0772,0008,0782,2920,100571,7675,
00223076,0084,0016,3382,1009,27,0000,404,089,090,01,-,1,0,-039,+027,2547,0772,0014,0783,2920,100572,7677,
00223576,0084,0000,3382,1009,27,0000,404,089,090,01,-,1,0,-037,+019,2557,0771,0014,0782,2921,100570,7677,
00224076,0084,0000,3382,1009,27,0000,404,089,090,01,-,1,0,-035,+029,2557,0771,0018,0782,2922,100571,7678,
00224576,0086,0016,3382,1009,27,0000,404,089,090,01,-,1,0,-036,+026,2552,0770,0017,0782,2923,100570,7679,
00225076,0086,0000,3382,1009,27,0000,404,089,090,01,-,1,0,-038,+027,2557,0771,0017,0782,2923,100570,7677,
00225576,0086,0000,3382,1009,27,0000,404,089,090,01,-,1,0,-042,+032,2543,0771,0016,0782,2921,100568,7677,
00226076,0084,0016,3382,1009,27,0000,404,089,090,01,-,1,0,-039,+035,2552,0772,0018,0782,2922,100568,7677,
00226576,0092,0016,3382,1009,27,0000,404,089,090,01,-,1,0,-038,+035,2547,0772,0017,0782,2921,100567,7677,
00227076,0092,0016,3382,1009,27,0000,404,089,090,01,-,1,0,-039,+034,2552,0771,0016,0782,2922,100569,7678,
00227576,0088,0016,3385,1009,27,0000,404,089,090,01,-,1,0,-032,+029,2547,0771,0020,0782,2921,100572,7679,
00228076,0079,0016,3382,1009,27,0000,404,089,090,01,-,1,0,-039,+024,2557,0771,0017,0782,2923,100570,7684,
00228576,0079,0016,3382,1009,27,0000,404,089,090,01,-,1,0,-030,+033,2547,0770,0011,0782,2924,100568,7685,
00229076,0081,0016,3385,1009,27,0000,404,089,090,01,-,1,0,-037,+037,2547,0771,0022,0782,2926,100568,7682,
00229576,0081,0016,3382,1009,27,0000,404,089,090,01,-,1,0,-033,+035,2538,0772,0015,0782,2926,100571,7680,
00230076,0079,0016,3382,1009,27,0000,404,089,090,01,-,1,0,-035,+030,2538,0772,0011,0783,2927,100569,7680,
00230576,0077,0023,3382,1009,27,0000,404,089,090,01,-,1,0,-034,+034,2547,0771,0017,0782,2927,100570,7680,
00231076,0077,0016,3382,1009,27,0000,404,089,090,01,-,1,0,-036,+032,2552,0771,0015,0782,2928,100570,7675,
00231576,0075,0000,3382,1009,27,0000,402,089,090,01,-,1,0,-029,+035,2552,0771,0012,0782,2928,100572,7678,
00232076,0075,0000,3382,1009,27,0000,404,089,090,01,-,1,0,-030,+033,2561,0772,0016,0782,2928,100572,7681,
00232576,0079,0000,3382,1009,27,0000,404,089,090,01,-,1,0,-039,+046,2547,0771,0023,0782,2928,100571,7686,
00233076,0079,0016,3382,1009,27,0000,404,089,090,01,-,1,0,-038,+036,2547,0771,0016,0782,2929,100571,7689,
00233576,0075,0016,3382,1009,27,0000,404,089,090,01,-,1,0,-045,+038,2557,0771,0012,0782,2929,100570,7691,
00234076,0075,0023,3382,1009,27,0000,404,089,090,01,-,1,0,-041,+031,2557,0771,0015,0782,2930,100570,7691,
00234576,0075,0023,3382,1009,27,0000,404,089,090,01,-,1,0,-033,+042,2552,0770,0019,0782,2930,100571,7686,
00235076,0075,0016,3382,1009,27,0000,404,089,090,01,-,1,0,-034,+033,2552,0771,0018,0782,2930,100569,7685,
00235576,0075,0016,3382,1009,27,0000,404,089,090,01,-,1,0,-031,+031,2543,0771,0020,0782,2930,100573,7684,
00236076,0077,0023,3382,1009,27,0000,404,089,090,01,-,1,0,-031,+033,2557,0766,0016,0782,2930,100571,7683,
00236576,0077,0016,3382,1009,27,0000,404,089,090,01,-,1,0,-039,+041,2552,0771,0022,0782,2930,100571,7686,
00237076,0077,0016,3382,1009,27,0000,404,089,090,01,-,1,0,-035,+049,2557,0767,0019,0782,2931,100571,7689,
00237576,0081,0023,3382,1009,27,0000,404,089,090,01,-,1,0,-030,+031,2552,0771,0011,0782,2931,100572,7690,
00238076,0084,0016,3382,1009,27,0000,404,089,090,01,-,1,0,-041,+026,2557,0771,0019,0782,2931,100568,7692,
00238576,0081,0016,3382,1009,27,0000,404,089,090,01,-,1,0,-036,+025,2557,0771,0021,0782,2931,100572,7686,
00239076,0081,0016,3382,1009,27,0000,404,089,090,01,-,1,0,-036,+034,2557,0771,0017,0782,2931,100569,7681,
00239576,0081,0023,3382,1009,27,0000,404,089,090,01,-,1,0,-034,+041,2557,0771,0024,0782,2932,100572,7680,
00240076,0079,0000,3382,1009,27,0000,404,089,090,01,-,1,0,-029,+032,2552,0771,0022,0782,2932,100573,7678,
00240576,0079,0000,3382,1009,27,0000,404,089,090,01,-,1,0,-027,+029,2566,0771,0016,0782,2933,100573,7679,
00241076,0079,0016,3385,1009,27,0000,404,089,090,01,-,1,0,-038,+034,2557,0770,0026,0782,2933,100570,7677,
00241576,0077,0016,3382,1009,27,0000,404,089,090,01,-,1,0,-034,+032,2561,0771,0020,0782,2933,100571,7677,
00242076,0077,0016,3382,1009,27,0000,404,089,090,01,-,1,0,-033,+040,2547,0770,0018,0782,2932,100573,7673,
00242576,0077,0016,3382,1009,27,0000,404,089,090,01,-,1,0,-033,+035,2557,0771,0015,0780,2931,100571,7672,
00243076,0077,0016,3382,1009,27,0000,404,089,090,01,-,1,0,-035,+039,2557,0771,0016,0782,2932,100570,7675,
00243576,0079,0016,3382,1009,27,0000,404,089,090,01,-,1,0,-022,+024,2552,0767,0015,0783,2931,100571,7678,
00244076,0075,0023,3382,1009,27,0000,404,089,090,01,-,1,0,-036,+034,2561,0772,0014,0782,2932,100572,7677,
00244576,0075,0000,3382,1009,27,0000,404,089,090,01,-,1,0,-033,+035,2561,0771,0021,0782,2932,100575,7676,
00245076,0075,0016,3382,1009,27,0000,404,089,090,01,-,1,0,-038,+037,2557,0768,0020,0782,2932,100573,7676,
00245576,0079,0016,3382,1009,27,0000,404,089,090,01,-,1,0,-032,+036,2561,0771,0016,0782,2933,100572,7674,
00246076,0075,0016,3382,1009,27,0000,404,089,090,01,-,1,0,-033,+031,2561,0771,0010,0782,2934,100573,7667,
00246576,0075,0000,3382,1009,27,0000,404,089,090,01,-,1,0,-038,+035,2571,0771,0010,0782,2934,100571,7665,
00247076,0075,0000,3382,1009,27,0000,404,089,090,01,-,1,0,-035,+033,2566,0771,0018,0782,2934,100572,7661,
00247576,0075,0016,3382,1009,27,0000,404,089,090,01,-,1,0,-029,+035,2571,0771,0021,0782,2934,100572,7660,
00248076,0079,0000,3382,1009,27,0000,404,089,090,01,-,1,0,-029,+032,2566,0771,0015,0782,2935,100573,7658,
00248576,0079,0000,3382,1009,27,0000,404,089,090,01,-,1,0,-043,+031,2557,0771,0017,0782,2935,100571,7658,
00249076,0077,0016,3382,1009,27,0000,404,089,090,01,-,1,0,-036,+036,2561,0771,0021,0782,2935,100574,7659,
00249576,0077,0016,3382,1009,27,0000,404,089,090,01,-,1,0,-032,+031,2561,0771,0016,0782,2935,100568,7660,
00250076,0088,0000,3382,1009,27,0000,404,089,090,01,-,1,0,-038,+029,2561,0771,0015,0782,2935,100574,7661,
00250576,0088,0000,3382,1009,27,0000,404,089,090,01,-,1,0,-033,+034,2561,0770,0023,0782,2934,100571,7665,
00251076,0092,0000,3382,1009,27,0000,404,089,090,01,-,1,0,-041,+031,2566,0771,0018,0782,2935,100571,7665,
00251576,0088,0000,3382,1009,27,0000,404,089,090,01,-,1,0,-035,+028,2571,0771,0021,0782,2935,100570,7663,
00252076,0088,0016,3382,1009,27,0000,406,089,090,01,-,1,0,-037,+027,2566,0768,0014,0782,2934,100571,7664,
00252576,0088,0000,3382,1009,27,0000,404,089,090,01,-,1,0,-034,+031,2566,0772,0017,0782,2935,100572,7666,
00253076,0084,0000,3385,1009,27,0000,404,089,090,01,-,1,0,-038,+028,2575,0771,0017,0782,2933,100573,7661,
00253576,0084,0023,3382,1009,27,0000,404,089,090,01,-,1,0,-036,+024,2575,0772,0009,0782,2932,100572,7658,
00254076,0084,0016,3385,1009,27,0000,404,089,090,01,-,1,0,-041,+022,2575,0771,0015,0782,2932,100573,7650,
