altitude,rotation,airspeed
000030,000020,000183
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000094
000030,000020,000294
000030,000020,000294
000030,000020,000110
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000078
000030,000020,000078
000030,000020,000078
000030,000020,000000
000030,000020,000000
000030,000020,000142
000030,000020,002514
000030,000020,002739
000030,000020,002596
000030,000020,002470
000030,000020,000224
000030,000020,000120
000030,000020,000120
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000230
000030,000020,000230
000030,000020,000264
000030,000040,003090
000030,000020,003257
000030,000020,003756
000030,000020,000768
000030,000020,000608
000030,000080,000499
000030,000060,000000
000030,000100,000000
000030,000120,000000
000030,000120,000000
000030,000060,000000
000030,000020,000000
000030,000020,000183
000030,000020,000183
000030,000020,000400
000030,000020,000217
000030,000020,000102
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000082
000030,000020,000082
000030,000020,000082
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000142
000030,000020,000223
000030,000020,000223
000030,000020,000080
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000080,000000
000030,000040,000000
000030,000040,000000
000030,000040,000000
000030,000040,000000
000030,000040,000000
000030,000040,000000
000030,000040,000000
000030,000040,000115
000030,000040,000115
000030,000040,000115
000030,000040,000000
000030,000040,000000
000030,000040,000000
000030,000140,000000
000030,000640,000000
000030,000640,000961
000030,000740,001352
000030,000780,001934
000030,000780,003052
000030,000780,002921
000030,000920,002653
000018,000920,001650
000000,000920,000927
000000,000920,000988
000000,000920,001835
000008,000920,002174
000000,000880,002174
000000,000880,002152
000001,000880,001964
000000,000880,002304
000042,000880,002304
000000,000880,001447
000009,000880,001447
000000,000860,001447
000000,000860,001455
000000,000860,001628
000001,000860,001628
000002,000860,001218
000002,000860,001110
000094,000860,001216
000000,000860,001216
000000,000860,001808
000001,000860,001808
000003,000860,002389
000083,000860,002317
000000,000860,002317
000035,000860,002881
000001,000860,002881
000000,000860,003402
000030,000860,003402
000000,000860,002845
000000,000860,002319
000001,000860,002319
000000,000860,002728
000000,000860,002728
000125,000860,002728
000000,000860,001950
000025,000860,001950
000103,000860,001446
000000,000860,001446
000000,000860,001446
000000,000860,001274
000000,000860,001274
000000,000880,001274
000000,000880,000869
000000,000880,000869
000000,000880,000597
000000,000860,000597
000000,000860,000550
000000,000860,000643
000000,000860,000643
000013,000860,000708
000002,000860,000708
000000,000860,000708
000000,000860,000708
000011,000860,000708
000003,000860,000708
000017,000860,000708
000013,000860,000682
000013,000860,000682
000023,000860,000682
000009,000860,002145
000002,000860,002145
000010,000860,002145
000007,000860,001958
000034,000860,001958
000007,000860,001958
000000,000860,002398
000007,000860,002398
000000,000880,002398
000011,000880,002398
000002,000880,002398
000001,000880,002398
000022,000880,002398
000042,000880,002398
000002,000880,002398
000004,000880,001490
000011,000880,001490
000012,000880,001490
000002,000880,001676
000001,000900,001397
000000,000900,001397
000000,000900,001231
000000,000900,001231
000007,000900,001231
000000,000900,001801
000013,000900,001801
000001,000900,001801
000197,000900,001801
000002,000900,001801
000000,000900,001801
000030,000900,002277
000015,000900,002277
000001,000900,002277
000000,000900,002277
000069,000900,002277
000001,000900,002277
000000,000900,002277
000054,000880,002277
000002,000880,002277
000002,000880,001114
000046,000880,001114
000015,000880,000773
000001,000880,000773
000001,000880,000773
000000,000880,001584
000001,000880,001584
000000,000880,001584
000003,000880,001584
000004,000880,001584
000000,000880,001584
000000,000880,004606
000013,000880,004606
000013,000880,004606
000001,000880,004942
000021,000880,004942
000059,000880,004942
000084,000880,004404
000035,000880,004404
000001,000880,004404
000000,000880,004404
000069,000880,004404
000065,000880,004404
000005,000880,002092
000003,000880,002092
000206,000900,001744
000000,000900,001744
000000,000900,001744
000022,000900,001744
000000,000900,001252
000148,000880,001252
000242,000880,001252
000000,000880,001252
000250,000880,001252
000000,000880,001048
000000,000880,000969
000600,000900,000959
000041,000880,000959
000000,000880,000959
000000,000880,000959
000000,000880,000770
000000,000880,000770
000061,000880,000770
000226,000880,000680
000020,000880,000680
000004,000880,000655
000659,000880,000655
000001,000880,000655
000004,000880,000608
000054,000880,000580
000000,000860,000580
000004,000860,000580
000341,000860,000580
000000,000860,000580
000174,000860,000534
000016,000880,000534
000001,000880,000534
000000,000880,000512
000177,000900,000512
000224,000900,000504
000000,000900,000500
000001,000880,000499
000000,000880,000500
000001,000860,000500
000012,000860,000517
000000,000880,000517
000000,000880,000526
000049,000880,000526
000080,000880,000535
000000,000880,000535
000082,000860,000521
000031,000860,000517
000254,000860,000503
000003,000840,000503
000049,000840,000495
000051,000840,000495
000000,000840,000483
000000,000840,000483
000103,000840,000478
000000,000840,000478
000001,000840,000478
000000,000840,000486
000003,000840,000486
000000,000840,000486
000071,000820,000492
000031,000820,000512
000000,000820,000518
000000,000820,000518
000004,000820,000518
000026,000820,000522
000003,000820,000522
000002,000820,000522
000003,000820,000522
000009,000820,000522
000001,000800,000522
000001,000800,000520
000022,000800,000520
000000,000800,000520
000001,000800,000520
000004,000800,000537
000001,000800,000537
000019,000800,000537
000001,000800,000537
000014,000800,000557
000000,000800,000557
000001,000800,000557
000000,000800,000557
000003,000800,000557
000001,000800,000611
000002,000800,000611
000001,000800,000611
000001,000800,000611
000001,000780,000611
000000,000780,000612
000012,000780,000612
000000,000780,000612
000030,000800,000612
000004,000800,000626
000000,000800,000626
000001,000800,000624
000001,000800,000624
000003,000800,000631
000021,000800,000631
000004,000800,000631
000099,000800,000631
000008,000800,000631
000000,000800,000664
000000,000820,000662
000001,000820,000662
000209,000820,000665
000110,000800,000665
000000,000800,000665
000006,000800,000665
000002,000800,000665
000002,000800,000688
000040,000800,000688
000002,000800,000688
000224,000800,000700
000000,000800,000700
000000,000800,000700
000003,000820,000700
000065,000820,000700
000106,000820,000722
000000,000820,000722
000000,000820,000731
000006,000820,000715
000005,000820,000715
000205,000820,000715
000346,000820,000702
000001,000780,000702
000015,000780,000702
000000,000780,000702
000000,000780,000692
000000,000640,000692
000049,000420,000726
000004,000420,000756
000428,000420,000798
000428,000280,000915
000428,000240,001043
000030,000200,001133
000030,000180,001320
000030,000180,001601
000030,000160,001943
000030,000120,002380
000030,000080,002665
000030,000040,003211
000030,000020,003868
000030,000020,005146
000030,000020,006228
000030,000020,008671
000030,000020,007167
000030,000060,007167
000030,000040,007167
000030,000040,003538
000030,000040,000000
000030,000080,000000
000030,000060,000000
000030,000040,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,003409
000030,000020,007014
000030,000020,006960
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000075
000030,000020,000176
000030,000020,000176
000030,000020,000100
000030,000020,000000
000030,000020,000191
000030,000020,000191
000030,000020,000163
000030,000020,000181
000030,000020,000181
000030,000020,000300
000030,000040,000300
000030,000020,002426
000030,000020,002426
000030,000040,002308
000030,000040,000000
000030,000060,000000
000030,000060,000000
000030,000060,000000
000030,000060,000000
000030,000060,000000
000030,000060,000000
000030,000040,000000
000030,000020,000000
000030,000020,000000
000030,000020,000087
000030,000020,000154
000030,000020,000154
000030,000020,000067
000030,000020,000000
000030,000020,000077
000030,000020,000165
000030,000020,000242
000030,000020,000164
000030,000020,000164
000030,000020,000201
000030,000020,000201
000030,000020,000201
000030,000040,000284
000030,000040,000284
000030,000060,000172
000030,000100,000172
000030,000100,000256
000030,000100,000256
000030,000120,000173
000030,000120,000083
000030,000120,000083
000030,000100,000083
000030,000100,000000
000030,000100,000000
000030,000100,000000
000030,000100,000000
000030,000100,000036
000030,000100,000036
000030,000100,000036
000030,000100,000036
000030,000080,000044
000030,000080,000122
000030,000100,000122
000030,000120,000188
000030,000120,000180
000030,000120,000180
000030,000120,000065
000030,000120,000065
000030,000100,000000
000030,000100,000000
000030,000100,000000
000030,000100,000000
000030,000100,000000
000030,000080,000000
000030,000080,000000
000030,000080,000000
000030,000080,000000
000030,000080,000000
000030,000100,000000
000030,000080,000000
000030,000080,000100
000030,000100,000100
000030,000080,000100
000030,000080,000100
000030,000080,000188
000030,000080,000088
000030,000080,000088
000030,000080,000088
000030,000080,000106
000030,000080,000106
000030,000080,000106
000030,000080,000106
000030,000080,000000
000030,000080,000103
000030,000080,000103
000030,000080,000103
000030,000060,000103
000030,000060,000204
000030,000060,000204
000030,000060,000204
000030,000060,000297
000030,000080,000196
000030,000060,000196
000030,000060,000196
000030,000060,000123
000030,000060,000123
000030,000080,000123
000030,000080,000330
000030,000080,000330
000030,000080,000207
000030,000080,000207
000030,000100,000207
000030,000100,000110
000030,000100,000000
000030,000080,000000
000030,000080,000000
000030,000080,000000
000030,000080,000000
000030,000080,000000
000030,000080,000000
000030,000060,000000
000030,000040,000000
000030,000040,000000
000030,000060,000000
000030,000060,000000
000030,000060,000083
000030,000060,000083
000030,000040,000083
000030,000040,000083
000030,000020,000083
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000081
000030,000020,000440
000030,000020,001537
000030,000020,001276
000030,000020,000097
000030,000020,000206
000030,000040,000260
000031,000060,000260
000031,000040,000295
000031,000040,000904
000030,000060,000994
000030,000080,001350
000030,000100,001072
000030,000100,002594
000030,000140,002703
000030,000140,003276
000030,000140,002535
000030,000140,003193
000031,000140,002548
000031,000140,001561
000031,000140,000805
000031,000140,000805
000030,000140,000805
000031,000120,000805
000031,000120,000805
000031,000120,000805
000031,000120,000924
000031,000100,000155
000031,000100,000097
000031,000100,000097
000031,000100,000097
000031,000120,000000
000031,000120,000000
000031,000100,000000
000031,000100,000097
000031,000120,000097
000031,000120,000228
000031,000120,000228
000031,000120,000130
000031,000120,000000
000031,000100,001236
000031,000120,001236
000031,000100,001236
000031,000100,000114
000031,000100,000114
000031,000100,000114
000031,000100,000114
000031,000100,000000
000031,000100,000000
000031,000120,000144
000031,000120,000144
000031,000120,000342
000031,000140,001519
000031,000140,003439
000031,000160,003439
000031,000160,000277
000032,000140,000538
000032,000160,000568
000032,000160,000420
000030,000140,000353
000030,000140,000194
000031,000140,000332
000031,000120,000137
000031,000120,000224
000031,000160,000223
000031,000140,000223
000031,000140,000212
000031,000140,000212
000031,000140,000180
000031,000140,000195
000031,000140,000470
000031,000120,000366
000031,000120,000506
000031,000140,001109
000031,000140,001484
000031,000140,002088
000031,000140,001448
000031,000140,001548
000031,000140,001293
000031,000160,001846
000031,000160,001456
000031,000140,001664
000031,000140,001696
000031,000160,002018
000031,000140,001510
000031,000140,000492
000031,000140,002103
000031,000140,002302
000031,000140,001028
000031,000140,000296
000031,000160,000098
000031,000140,000098
000031,000160,000190
000031,000160,000983
000031,000140,001257
000031,000140,001532
000031,000140,002208
000031,000140,002294
000031,000140,002518
000031,000160,002923
000031,000160,003229
000031,000160,003321
000031,000160,001986
000031,000180,001502
000031,000180,003994
000031,000180,004570
000031,000180,004119
000031,000180,001190
000031,000160,000090
000031,000160,000878
000031,000160,002276
000031,000180,001613
000031,000180,001474
000031,000200,000076
000031,000220,000000
000031,000220,000106
000031,000220,000222
000032,000200,000222
000032,000200,000894
000032,000200,000778
000032,000200,000605
000031,000200,000000
000031,000200,000000
000031,000220,000000
000031,000200,000132
000031,000200,000289
000032,000200,000860
000032,000220,001990
000408,000200,001937
000408,000200,002202
000031,000200,001317
000031,000180,001263
000031,000160,000854
000031,000160,000511
000031,000160,000000
000031,000160,000000
000031,000160,000000
000032,000160,000000
000032,000180,000000
000031,000180,000000
000031,000180,000000
000031,000200,000000
000031,000220,000000
000032,000220,000000
000032,000200,000118
000032,000200,000118
000032,000200,000118
000031,000200,000118
000031,000200,000185
000031,000200,000185
000031,000180,003868
000031,000180,006625
000031,000180,006625
000031,000180,003049
000033,000180,000108
000033,000180,000108
000032,000180,000108
000032,000180,000000
000032,000180,000000
000032,000180,000000
000895,000180,000199
000895,000180,000199
000541,000200,000199
000541,000200,000000
000541,000200,000000
000031,000200,000107
000031,000200,000398
000032,000200,000398
000032,000200,000095
000032,000200,000095
000032,000200,000095
000032,000200,000094
000033,000200,000359
000033,000200,000359
000032,000180,000529
000032,000180,000170
000032,000200,000170
000032,000200,000101
000033,000220,000406
000033,000240,000947
000033,000260,002189
000032,000260,002290
000032,000260,001749
000032,000260,000406
000032,000260,000000
000032,000240,000000
000032,000240,000172
000032,000240,001512
000503,000220,002624
000503,000220,003396
000027,000220,002132
000027,000220,001164
000450,000220,001189
000450,000200,001556
000450,000200,001633
000702,000220,001424
000702,000220,004911
000033,000220,006844
000033,000220,006754
000031,000200,002863
000717,000180,000000
000717,000200,000000
000032,000180,000000
000032,000180,000000
000466,000160,000000
000031,000160,000162
000031,000140,000162
000032,000140,000329
000032,000120,006135
000032,000100,006135
000031,000100,005968
000031,000120,000171
000031,000120,000171
000031,000120,000171
000031,000140,000000
000031,000140,000186
000031,000100,000186
000030,000100,000186
000030,000080,000000
000030,000060,000000
000030,000060,000077
000030,000040,000077
000030,000040,001194
000030,000040,001117
000030,000020,001117
000030,000020,001072
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000032
000030,000020,000032
000030,000020,000112
000030,000020,000219
000030,000020,000431
000030,000020,000400
000030,000020,000276
000030,000020,000075
000030,000020,000000
000030,000020,000440
000030,000020,000440
000030,000020,000440
000030,000020,000496
000030,000020,000125
000030,000020,000125
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000196
000030,000020,000551
000030,000020,000592
000030,000040,000353
000030,000040,000110
000030,000040,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000120
000030,000020,000247
000030,000020,000518
000030,000020,000397
000030,000020,000397
000030,000040,000352
000030,000020,000082
000030,000020,000139
000030,000020,000139
000030,000020,000057
000030,000020,000057
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000106
000030,000020,000106
000030,000020,000210
000030,000020,000222
000030,000020,000287
000030,000020,000064
000030,000020,000292
000030,000020,000325
000030,000020,000325
000030,000020,000098
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000125
000030,000020,000125
000030,000020,000006
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000104
000030,000020,000104
000030,000020,000104
000030,000020,000107
000030,000020,000107
000030,000020,000164
000030,000020,000252
000030,000020,000202
000030,000020,000087
000030,000020,000000
000030,000020,000099
000030,000020,000099
000030,000020,000099
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000092
000030,000020,000092
000030,000020,000207
000030,000020,000115
000030,000020,000204
000030,000020,000088
000030,000020,000088
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000093
000030,000020,000093
000030,000020,000093
000030,000020,000093
000030,000060,000000
000030,000040,000000
000030,000080,000000
000030,000040,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000297
000030,000020,000297
000030,000020,000225
000030,000020,000307
000030,000020,000383
000030,000020,000309
000030,000020,000302
000030,000020,001692
000030,000020,001586
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000951
000030,000020,000951
000030,000020,000888
000030,000020,000000
000030,000020,000169
000030,000020,000169
000030,000020,000169
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000159
000030,000020,000274
000030,000020,000219
000030,000020,000057
000030,000020,000057
000030,000020,000057
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000027
000030,000020,000027
000030,000020,000027
000030,000020,000175
000030,000020,000175
000030,000020,000112
000030,000020,000036
000030,000020,000036
000030,000020,000036
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000095
000030,000020,001335
000030,000020,001335
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000079
000030,000020,000079
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000072
000030,000020,000072
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000080
000030,000020,000080
000030,000020,000080
000030,000020,000000
000030,000020,000213
000030,000020,002284
000030,000020,002070
000030,000020,002070
000030,000020,000000
000030,000020,000000
000030,000020,000094
000030,000020,000094
000030,000020,000094
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000170
000030,000020,000170
000030,000020,000175
000030,000020,000093
000030,000020,000102
000030,000020,000239
000030,000020,000239
000030,000020,000000
000030,000020,000116
000030,000020,000116
000030,000020,000116
000030,000020,000097
000030,000020,001360
000030,000020,001360
000030,000020,000112
000030,000020,000112
000030,000020,000210
000030,000020,000097
000030,000020,000097
000030,000020,000073
000030,000020,000111
000030,000020,000213
000030,000020,000139
000030,000020,000102
000030,000020,000000
000030,000020,000164
000030,000020,000187
000030,000020,000152
000030,000020,000075
000030,000020,000000
000030,000020,000000
000030,000020,000102
000030,000020,000102
000030,000020,000219
000030,000020,000117
000030,000020,000117
000030,000020,000238
000030,000020,000238
000030,000020,000130
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,00000
000030,000020,000000
000030,000020,000000
000030,000020,000111
000030,000020,000111
000030,000020,000072
000030,000020,000072
000030,000020,000072
000030,000020,000334
000030,000020,000334
000030,000020,000119
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000112
000030,000020,000112
000030,000020,000000
000030,000020,000100
000030,000020,000100
000030,000020,000000
000030,000020,000090
000030,000020,000090
000030,000020,000102
000030,000020,000102
000030,000020,000220
000030,000020,000216
000030,000020,000097
000030,000020,000120
000030,000020,000120
000030,000020,000120
000030,000020,000000
000030,000020,000192
000030,000020,000192
000030,000020,000075
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000090
000030,000020,000090
000030,000020,000000
000030,000020,000000
000030,000020,000070
000030,000020,000178
000030,000020,000214
000030,000020,000106
000030,000020,000000
000030,000020,000113
000030,000020,000197
000030,000020,000302
000030,000020,000328
000030,000020,000139
000030,000020,000139
000030,000020,000094
000030,000020,000202
000030,000020,000166
000030,000020,000058
000030,000020,000058
000030,000020,000000
000030,000020,000106
000030,000020,000106
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000000
000030,000020,000063
000030,000020,000118
000030,000020,000114
000030,000020,000058
000030,000020,000000
000030,000020,000064
000030,000020,000064
