time*0.5 [s],altitude [cm],rot_old [rpm],airspeed [m/s],yaw [deg],pitch [deg],roll [deg],rot_twe [rpm],thrust_h,thrust_m,thrust_l,rudder,elevator,rudderFB,elevatorFB,rudderTrim,elevatortrim,battVoltage,battCurrent,nunchuckC,nunchuckZ
333,43,0.0,0.0,0.0,2.9,174.8,0.4,0,0,56,90,90,180,180,90,90,786,12,0,0
334,42,0.0,0.0,0.0,2.8,174.6,0.4,0,0,56,90,90,180,180,90,90,785,14,0,0
335,42,0.0,0.0,0.0,2.8,174.8,0.4,0,566,8305,90,90,180,180,90,90,786,9,0,0
336,42,0.0,0.0,0.0,2.8,174.8,0.4,0,566,8305,90,90,180,180,90,90,785,15,0,0
337,37,0.0,0.0,0.0,2.8,174.9,0.4,0,566,8305,90,90,180,180,90,90,785,14,0,0
338,37,0.0,0.0,0.0,2.7,174.8,0.4,0,566,8305,90,90,180,180,90,90,785,13,0,0
339,37,0.0,0.0,0.0,2.7,174.9,0.4,0,566,8305,90,90,180,180,90,90,785,15,0,0
340,37,0.0,0.0,0.0,2.9,175.1,0.4,0,566,8305,90,90,180,180,90,90,785,14,0,0
341,37,0.0,0.0,0.0,2.9,175.1,0.4,0,566,8305,90,90,180,180,90,90,785,13,0,0
342,37,0.0,0.0,0.0,2.8,175.0,0.4,0,566,8459,90,90,180,180,90,90,786,13,0,0
343,37,0.0,0.0,0.0,2.8,174.8,0.4,0,566,8459,90,90,180,180,90,90,786,13,0,0
344,37,0.0,0.0,0.0,2.8,175.1,0.4,0,0,66,90,90,180,180,90,90,786,12,0,0
345,42,0.0,0.0,0.0,2.8,175.3,0.4,0,0,66,90,90,180,180,90,90,786,15,0,0
346,42,0.0,0.0,0.0,2.8,175.3,0.4,0,566,8490,90,90,180,180,90,90,786,15,0,0
347,42,0.0,0.0,0.0,2.8,175.2,0.4,0,566,8490,90,90,180,180,90,90,785,14,0,0
348,42,0.0,0.0,0.0,2.9,175.1,0.4,0,566,8490,90,90,180,180,90,90,785,15,0,0
349,30,0.0,0.0,0.0,2.9,175.0,0.4,0,0,56,90,90,180,180,90,90,786,16,0,0
350,30,0.0,0.0,0.0,2.9,175.1,0.4,0,0,56,90,90,180,180,90,90,785,15,0,0
351,30,0.0,0.0,0.0,2.8,175.1,0.4,0,566,8225,90,90,180,180,90,90,785,16,0,0
352,30,0.0,0.0,0.0,2.9,175.0,0.4,0,566,8225,90,90,180,180,90,90,785,16,0,0
353,28,0.0,0.0,0.0,2.9,175.2,0.4,0,566,8225,90,90,180,180,90,90,786,14,0,0
354,28,0.0,0.0,0.0,2.9,175.3,0.4,0,566,8225,90,90,180,180,90,90,785,16,0,0
355,28,0.0,0.0,0.0,3.0,175.1,0.4,0,566,8225,90,90,180,180,90,90,785,15,0,0
356,30,0.0,0.0,0.0,2.9,175.1,0.4,0,0,0,90,90,180,180,90,90,785,16,0,0
357,30,0.0,0.0,0.0,2.8,175.0,0.4,0,0,0,90,90,180,180,90,90,785,15,0,0
358,30,0.0,0.0,0.0,2.9,174.9,0.4,0,0,0,90,90,180,180,90,90,785,16,0,0
359,30,0.0,0.0,0.0,2.8,175.1,0.4,0,0,0,90,90,180,180,90,90,785,13,0,0
360,30,0.0,0.0,0.0,2.9,175.2,0.4,0,566,8659,90,90,180,180,90,90,785,15,0,0
361,30,0.0,0.0,0.0,2.8,175.1,0.4,0,566,8659,90,90,180,180,90,90,785,15,0,0
362,30,0.0,0.0,0.0,2.9,175.1,0.4,0,566,8659,90,90,180,180,90,90,786,15,0,0
363,30,0.0,0.0,0.0,2.8,175.3,0.4,0,566,8659,90,90,180,180,90,90,785,15,0,0
364,30,0.0,0.0,0.0,2.8,175.3,0.4,0,566,8659,90,90,180,180,90,90,785,17,0,0
365,30,0.0,0.0,0.0,2.8,175.0,0.4,0,0,0,90,90,180,180,90,90,785,16,0,0
366,30,0.0,0.0,0.0,2.9,174.8,0.4,0,0,0,90,90,180,180,90,90,785,15,0,0
367,30,0.0,0.0,0.0,2.8,174.9,0.4,0,0,0,90,90,180,180,90,90,785,16,0,0
368,30,0.0,0.0,0.0,2.8,174.9,0.4,0,0,0,90,90,180,180,90,90,786,13,0,0
369,30,0.0,0.0,0.0,2.9,175.0,0.4,0,566,8437,90,90,180,180,90,90,785,16,0,0
370,30,0.0,0.0,0.0,2.9,175.2,0.4,0,566,8437,90,90,180,180,90,90,785,15,0,0
371,30,0.0,0.0,0.0,3.0,175.0,0.4,0,566,8437,90,90,180,180,90,90,785,16,0,0
372,30,0.0,0.0,0.0,3.0,174.9,0.4,0,0,0,90,90,180,180,90,90,785,17,0,0
373,37,0.0,0.0,0.0,2.9,174.8,0.4,0,0,0,90,90,180,180,90,90,785,16,0,0
374,37,0.0,0.0,0.0,2.8,174.8,0.4,0,0,0,90,90,180,180,90,90,785,15,0,0
375,37,0.0,0.0,0.0,2.9,174.9,0.4,0,0,0,90,90,180,180,90,90,785,15,0,0
376,38,0.0,0.0,0.0,2.9,174.9,0.4,0,566,8413,90,90,180,180,90,90,785,14,0,0
377,38,0.0,0.0,0.0,2.8,174.9,0.4,0,566,8413,90,90,180,180,90,90,785,14,0,0
378,38,0.0,0.0,0.0,2.8,174.9,0.4,0,566,8413,90,90,180,180,90,90,786,12,0,0
379,41,0.0,0.0,0.0,2.8,174.9,0.4,0,0,0,90,90,180,180,90,90,786,6,0,0
380,41,0.0,0.0,0.0,2.9,174.9,0.4,0,0,0,90,90,180,180,90,90,785,15,0,0
381,41,0.0,0.0,0.0,3.0,174.8,0.4,0,0,0,90,90,180,180,90,90,785,14,0,0
382,37,0.0,0.0,0.0,2.9,174.8,0.4,0,0,0,90,90,180,180,90,90,785,14,0,0
383,37,0.0,0.0,0.0,3.0,174.7,0.4,0,0,0,90,90,180,180,90,90,785,13,0,0
384,37,0.0,0.0,0.0,3.0,174.6,0.4,0,0,0,90,90,180,180,90,90,785,17,0,0
385,532,0.0,0.0,0.0,2.8,174.6,0.4,0,0,0,90,90,180,180,90,90,785,15,0,0
386,532,0.0,0.0,0.0,2.7,174.8,0.4,0,0,0,90,90,180,180,90,90,785,15,0,0
387,37,0.0,0.0,0.0,2.8,174.9,0.4,0,0,0,90,90,180,180,90,90,785,14,0,0
388,37,0.0,0.0,0.0,2.8,174.7,0.4,0,0,0,90,90,180,180,90,90,785,15,0,0
389,37,0.0,0.0,0.0,2.9,174.8,0.4,0,0,0,90,90,180,180,90,90,785,15,0,0
390,41,0.0,0.0,0.0,2.9,175.0,0.4,0,0,0,90,90,180,180,90,90,785,16,0,0
391,41,0.0,0.0,0.0,2.8,175.0,0.4,0,0,0,90,90,180,180,90,90,785,16,0,0
392,41,0.0,0.0,0.0,2.8,175.0,0.4,0,0,0,90,90,180,180,90,90,785,15,0,0
393,42,0.0,0.0,0.0,2.9,175.0,0.4,0,0,0,90,90,180,180,90,90,785,14,0,0
394,42,0.0,0.0,0.0,3.0,175.2,0.4,0,0,0,90,90,180,180,90,90,785,15,0,0
395,42,0.0,0.0,0.0,3.0,175.5,0.4,0,0,0,90,90,180,180,90,90,785,14,0,0
396,42,0.0,0.0,0.0,2.9,175.3,0.4,0,0,0,90,90,180,180,90,90,786,14,0,0
397,42,0.0,0.0,0.0,2.9,175.2,0.4,0,0,0,90,90,180,180,90,90,785,16,0,0
398,42,0.0,0.0,0.0,2.9,175.2,0.4,0,0,0,90,90,180,180,90,90,785,14,0,0
399,42,0.0,0.0,0.0,2.8,175.2,0.4,0,0,0,90,90,180,180,90,90,785,17,0,0
400,42,0.0,0.0,0.0,2.9,175.1,0.4,0,0,0,90,90,180,180,90,90,785,14,0,0
401,31,0.0,0.0,0.0,2.9,175.0,0.3,0,0,0,90,90,180,180,90,90,785,13,0,0
402,31,0.0,0.0,0.0,2.9,175.3,0.3,0,0,0,90,90,180,180,90,90,785,15,0,0
403,31,0.0,0.0,0.0,2.9,175.2,0.3,0,0,0,90,90,180,180,90,90,785,15,0,0
404,31,0.0,0.0,0.0,3.0,174.9,0.3,0,0,0,90,90,180,180,90,90,785,16,0,0
405,31,0.0,0.0,0.0,3.0,174.7,0.3,0,0,0,90,90,180,180,90,90,785,13,0,0
406,31,0.0,0.0,0.0,2.9,175.0,0.3,0,0,0,90,90,180,180,90,90,785,15,0,0
407,31,0.0,0.0,0.0,2.8,175.3,0.3,0,0,0,90,90,180,180,90,90,785,15,0,0
408,31,0.0,0.0,0.0,2.9,175.2,0.3,0,0,0,90,90,180,180,90,90,785,16,0,0
409,31,0.0,0.0,0.0,2.9,175.4,0.3,0,0,0,90,90,180,180,90,90,785,16,0,0
410,31,0.0,0.0,0.0,2.9,175.6,0.3,0,0,0,90,90,180,180,90,90,785,16,0,0
411,31,0.0,0.0,0.0,2.9,175.3,0.3,0,0,0,90,90,180,180,90,90,785,16,0,0
412,31,0.0,0.0,0.0,2.8,175.3,0.3,0,0,0,90,90,180,180,90,90,785,15,0,0
413,42,0.0,0.0,0.0,2.9,175.5,0.3,0,0,0,90,90,180,180,90,90,785,16,0,0
414,42,0.0,0.0,0.0,2.9,175.6,0.3,0,0,0,90,90,180,180,90,90,785,14,0,0
415,42,0.0,0.0,0.0,3.0,175.7,0.0,0,0,0,90,90,180,180,90,90,785,15,0,0
416,42,0.0,0.0,0.0,2.9,175.9,0.0,0,0,0,90,90,180,180,90,90,785,16,0,0
417,42,0.0,0.0,0.0,2.9,176.1,0.0,0,0,0,90,90,180,180,90,90,785,14,0,0
418,42,0.0,0.0,0.0,3.0,176.1,0.3,0,0,0,90,90,180,180,90,90,785,16,0,0
419,42,0.0,0.0,0.0,2.9,176.2,0.3,0,0,0,90,90,180,180,90,90,785,15,0,0
420,42,0.0,0.0,0.0,2.9,176.1,0.3,0,0,0,90,90,180,180,90,90,785,15,0,0
421,42,0.0,0.0,0.0,2.8,176.0,0.3,0,0,0,90,90,180,180,90,90,785,15,0,0
422,42,0.0,0.0,0.0,2.8,176.0,0.0,0,0,0,90,90,180,180,90,90,785,22,0,0
423,42,0.0,0.0,0.0,2.8,175.9,0.0,0,0,0,90,90,180,180,90,90,786,13,0,0
424,42,0.0,0.0,0.0,2.8,176.1,0.0,0,0,0,90,90,180,180,90,90,785,13,0,0
425,42,0.0,0.0,0.0,2.8,176.2,0.0,0,0,0,90,90,180,180,90,90,785,14,0,0
426,42,0.0,0.0,0.0,2.9,176.2,0.0,0,0,0,90,90,180,180,90,90,785,14,0,0
427,42,0.0,0.0,0.0,2.9,176.1,0.0,0,0,0,90,90,180,180,90,90,785,19,0,0
428,42,0.0,0.0,0.0,2.8,176.1,0.0,0,0,0,90,90,180,180,90,90,785,17,0,0
429,42,0.0,0.0,0.0,2.9,176.2,0.0,0,0,0,90,90,180,180,90,90,785,21,0,0
430,42,0.0,0.0,0.0,2.9,176.2,0.0,0,0,0,90,90,180,180,90,90,785,15,0,0
431,42,0.0,0.0,0.0,2.9,176.2,0.0,0,0,0,159,109,180,180,90,90,785,31,0,0
432,28,0.0,0.0,0.0,2.8,176.4,0.0,0,0,0,139,108,180,180,90,90,786,7,0,0
433,28,0.0,0.0,0.0,2.8,176.5,0.0,0,0,0,90,90,180,180,90,90,785,20,0,0
434,28,0.0,0.0,0.0,2.8,176.1,0.0,0,0,0,119,98,180,180,90,90,785,15,0,0
435,28,0.0,0.0,0.0,2.9,176.0,0.0,0,0,0,90,90,180,180,90,90,786,5,0,0
436,37,0.0,0.0,0.0,2.9,176.2,0.0,0,0,0,90,90,180,180,90,90,785,11,0,0
437,37,0.0,0.0,0.0,3.0,176.3,0.0,0,0,0,90,90,180,180,90,90,785,14,0,0
438,37,0.0,0.0,0.0,2.9,176.1,0.0,0,0,0,90,90,180,180,90,90,785,10,0,0
439,28,0.0,0.0,0.0,2.8,176.3,0.0,0,0,0,90,90,180,180,90,90,785,13,0,0
440,28,0.0,0.0,0.0,3.0,176.4,0.0,0,0,0,90,90,180,180,90,90,785,16,0,0
441,28,0.0,0.0,0.0,2.9,176.1,0.0,0,0,0,90,90,180,180,90,90,785,15,0,0
442,28,0.0,0.0,0.0,2.8,176.1,0.0,0,0,0,90,90,180,180,90,90,785,19,0,0
443,28,0.0,0.0,0.0,2.8,176.1,0.0,0,0,0,90,90,180,180,90,90,786,13,0,0
444,28,0.0,0.0,0.0,2.8,176.1,0.0,0,0,0,90,90,180,180,90,90,786,16,0,0
445,28,0.0,0.0,0.0,2.8,176.1,0.0,0,0,0,90,90,180,180,90,90,785,15,0,0
446,28,0.0,0.0,0.0,2.9,176.0,0.0,0,0,0,90,90,180,180,90,90,785,15,0,0
447,42,0.0,0.0,0.0,2.8,176.0,0.0,0,0,0,90,90,180,180,90,90,785,15,0,0
448,42,0.0,0.0,0.0,2.9,176.1,0.0,0,0,0,90,90,180,180,90,90,785,15,0,0
449,42,0.0,0.0,0.0,2.8,176.1,0.0,0,0,0,90,90,180,180,90,90,785,13,0,0
450,28,0.0,0.0,0.0,2.9,176.1,0.0,0,0,0,90,90,180,180,90,90,785,15,0,0
451,28,0.0,0.0,0.0,3.0,176.2,0.0,0,0,0,90,90,180,180,90,90,785,15,0,0
452,28,0.0,0.0,0.0,3.0,176.0,0.2,0,0,0,90,90,180,180,90,90,785,14,0,0
453,28,0.0,0.0,0.0,2.9,175.9,0.2,0,0,0,90,90,180,180,90,90,785,17,0,0
454,28,0.0,0.0,0.0,2.9,175.9,0.2,0,0,0,90,90,180,180,90,90,785,15,0,0
455,28,0.0,0.0,0.0,2.9,176.0,0.2,0,0,0,90,90,180,180,90,90,785,12,0,0
456,28,0.0,0.0,0.0,2.9,176.1,0.2,0,0,0,90,90,180,180,90,90,785,13,0,0
457,28,0.0,0.0,0.0,2.9,175.8,0.0,0,0,0,90,90,180,180,90,90,785,14,0,0
458,28,0.0,0.0,0.0,3.0,176.0,0.0,0,0,0,90,90,180,180,90,90,785,13,0,0
459,28,0.0,0.0,0.0,2.9,176.0,0.2,0,0,8,90,90,180,180,90,90,785,13,0,0
460,28,0.0,0.0,0.0,2.8,176.0,0.2,0,0,8,90,90,180,180,90,90,785,13,0,0
461,28,0.0,0.0,0.0,2.9,176.0,0.2,0,0,8,90,90,180,180,90,90,785,20,0,0
462,37,0.0,0.0,0.0,3.0,176.0,0.2,0,0,8,90,90,180,180,90,90,785,15,0,0
463,37,0.0,0.0,0.0,2.9,176.0,0.2,0,0,8,90,90,180,180,90,90,785,15,0,0
464,37,0.0,0.0,0.0,2.9,175.9,0.2,0,0,8,90,90,180,180,90,90,785,15,0,0
465,42,0.0,0.0,0.0,2.9,176.0,0.2,0,0,8,90,90,180,180,90,90,785,15,0,0
466,42,0.0,0.0,0.0,2.9,176.0,0.2,0,0,0,90,90,180,180,90,90,785,15,0,0
467,42,0.0,0.0,0.0,2.9,176.1,0.2,0,0,0,90,90,180,180,90,90,785,15,0,0
468,42,0.0,0.0,0.0,2.8,176.1,0.2,0,0,0,90,90,180,180,90,90,785,16,0,0
469,42,0.0,0.0,0.0,2.9,176.0,0.2,0,0,0,90,90,180,180,90,90,785,15,0,0
470,28,0.0,0.0,0.0,2.9,176.1,0.2,0,0,0,90,90,180,180,90,90,785,15,0,0
471,28,0.0,0.0,0.0,2.9,176.1,0.2,0,0,0,90,90,180,180,90,90,785,14,0,0
472,28,0.0,0.0,0.0,2.8,176.2,0.2,0,0,0,90,90,180,180,90,90,785,16,0,0
473,28,0.0,0.0,0.0,2.8,176.0,0.2,0,0,0,90,90,180,180,90,90,785,18,0,0
474,28,0.0,0.0,0.0,2.7,176.0,0.2,0,0,0,90,90,180,180,90,90,785,16,0,0
475,28,0.0,0.0,0.0,2.9,176.2,0.2,0,0,0,90,90,180,180,90,90,785,16,0,0
476,28,0.0,0.0,0.0,2.8,176.0,0.2,0,0,0,90,90,180,180,90,90,785,15,0,0
477,28,0.0,0.0,0.0,2.8,176.1,0.2,0,0,0,90,90,180,180,90,90,785,15,0,0
478,28,0.0,0.0,0.0,2.9,176.0,0.2,0,0,0,90,90,180,180,90,90,785,14,0,0
479,28,0.0,0.0,0.0,2.9,176.0,0.0,0,0,688,90,90,180,180,90,90,784,15,0,0
480,28,0.0,0.0,0.0,2.9,176.1,0.0,0,0,688,90,90,180,180,90,90,785,13,0,0
481,28,0.0,0.0,0.0,2.9,176.1,0.0,0,0,688,90,90,180,180,90,90,785,14,0,0
482,28,0.0,0.0,0.0,2.9,176.3,0.0,0,0,0,90,90,180,180,90,90,785,21,0,0
483,28,0.0,0.0,0.0,2.9,176.3,0.0,0,0,0,90,90,180,180,90,90,785,11,0,0
484,28,0.0,0.0,0.0,2.9,176.1,0.0,0,0,0,90,90,180,180,90,90,785,15,0,0
485,28,0.0,0.0,0.0,2.9,176.2,0.0,0,0,0,90,90,180,180,90,90,785,18,0,0
486,28,0.0,0.0,0.0,2.8,176.2,0.2,0,0,0,90,90,180,180,90,90,785,13,0,0
487,529,0.0,0.0,0.0,2.8,176.2,0.2,0,0,0,90,90,180,180,90,90,785,16,0,0
488,529,0.0,0.0,0.0,2.9,176.3,0.0,0,0,0,90,90,180,180,90,90,785,16,0,0
489,529,0.0,0.0,0.0,2.9,176.2,0.0,0,0,0,90,90,180,180,90,90,785,16,0,0
490,28,0.0,0.0,0.0,2.9,176.1,0.0,0,0,0,90,90,180,180,90,90,785,16,0,0
491,28,0.0,0.0,0.0,2.9,176.0,0.0,0,0,0,90,90,180,180,90,90,785,15,0,0
492,28,0.0,0.0,0.0,2.9,176.0,0.0,0,0,0,90,90,180,180,90,90,785,14,0,0
493,28,0.0,0.0,0.0,2.9,176.1,0.2,0,0,0,90,90,180,180,90,90,785,14,0,0
494,28,0.0,0.0,0.0,2.9,176.1,0.2,0,0,0,90,90,180,180,90,90,785,16,0,0
495,28,0.0,0.0,0.0,2.9,176.1,0.0,0,0,0,90,90,180,180,90,90,785,15,0,0
496,28,0.0,0.0,0.0,2.9,176.0,0.0,0,0,0,90,90,180,180,90,90,785,15,0,0
497,28,0.0,0.0,0.0,2.9,176.1,0.0,0,0,0,90,90,180,180,90,90,785,14,0,0
498,28,0.0,0.0,0.0,3.0,176.0,0.0,0,0,0,90,90,180,180,90,90,785,14,0,0
499,42,0.0,0.0,0.0,2.9,175.9,0.0,0,0,0,90,90,180,180,90,90,785,15,0,0
500,42,0.0,0.0,0.0,2.8,176.0,0.2,0,0,0,90,90,180,180,90,90,785,15,0,0
501,42,0.0,0.0,0.0,2.9,176.0,0.2,0,0,0,90,90,180,180,90,90,785,15,0,0
502,42,0.0,0.0,0.0,3.0,176.1,0.0,0,0,0,90,90,180,180,90,90,785,14,0,0
503,42,0.0,0.0,0.0,2.9,176.3,0.0,0,0,0,90,90,180,180,90,90,785,17,0,0
504,42,0.0,0.0,0.0,2.8,176.3,0.0,0,0,0,90,90,180,180,90,90,785,15,0,0
505,42,0.0,0.0,0.0,2.9,176.2,0.0,0,0,0,90,90,180,180,90,90,785,17,0,0
506,42,0.0,0.0,0.0,2.9,176.2,0.0,0,0,0,90,90,180,180,90,90,785,15,0,0
